PedidoID,DataHoraVenda,ClienteID,ProdutoID,Canal,Qtde,PrecoUnitario,DescontoPct,ValorBruto,ValorDesconto,ValorLiquido
PED0039219,2024-08-15 15:29:32,CLI000084,PROD000073,Ecommerce,1,510.4,0.031,510.4,15.82,494.58
PED0017835,2025-01-05 10:47:29,CLI001085,PROD000016,Marketplace,1,400.11,0.041,400.11,16.4,383.71
PED0022354,2024-12-25 15:41:00,CLI001476,PROD000054,Ecommerce,2,785.0,0.016,1570.0,25.12,1544.88
PED0007874,2024-10-07 11:28:28,CLI000023,PROD000081,Ecommerce,1,556.35,0.138,556.35,76.78,479.57
PED0007690,2025-05-19 09:19:20,CLI001788,PROD000070,Ecommerce,1,172.9,0.0,172.9,0.0,172.9
PED0042650,2024-09-21 20:22:16,CLI000392,PROD000043,Ecommerce,3,327.04,0.123,981.12,120.68,860.44
PED0012704,2023-12-25 08:34:53,CLI001850,PROD000118,Marketplace,1,641.17,0.171,641.17,109.64,531.53
PED0004939,2023-10-28 01:34:42,CLI001114,PROD000141,Marketplace,4,838.33,0.047,3353.32,157.61,3195.71
PED0014269,2025-07-28 20:21:53,CLI000786,PROD000134,Marketplace,1,186.33,0.091,186.33,16.96,169.37
PED0016988,2025-06-23 10:23:27,CLI001075,PROD000027,Ecommerce,1,1208.54,0.019,1208.54,22.96,1185.58
PED0032662,2023-09-15 03:15:17,CLI001260,PROD000058,Ecommerce,1,1260.83,0.08,1260.83,100.87,1159.96
PED0007432,2025-06-18 16:51:26,CLI001615,PROD000073,Ecommerce,2,557.91,0.058,1115.82,64.72,1051.1
PED0036243,2024-10-31 14:49:53,CLI000771,PROD000141,Ecommerce,1,902.35,0.032,902.35,28.88,873.47
PED0037095,2025-04-29 16:16:10,CLI001698,PROD000005,Ecommerce,1,675.44,0.009,675.44,6.08,669.36
PED0014309,2025-04-08 15:57:18,CLI000688,PROD000060,Ecommerce,1,1187.65,0.094,1187.65,111.64,1076.01
PED0011987,2025-07-19 15:24:02,CLI000475,PROD000109,Ecommerce,1,1164.51,0.025,1164.51,29.11,1135.4
PED0027045,2024-07-26 12:15:55,CLI001259,PROD000127,Ecommerce,2,1062.81,0.062,2125.62,131.79,1993.83
PED0031539,2023-08-25 22:26:38,CLI000013,PROD000090,Ecommerce,3,1099.43,0.095,3298.29,313.34,2984.95
PED0010445,2024-08-16 01:16:20,CLI001298,PROD000042,Ecommerce,1,267.05,0.088,267.05,23.5,243.55
PED0021825,2025-08-03 13:45:15,CLI001560,PROD000084,Loja Física,3,453.16,0.03,1359.48,40.78,1318.7
PED0042702,2024-12-21 23:56:35,CLI001439,PROD000150,Marketplace,3,466.46,0.074,1399.38,103.55,1295.83
PED0032111,2023-06-22 23:40:33,CLI000826,PROD000024,Ecommerce,1,966.7,0.067,966.7,64.77,901.93
PED0044266,2024-11-28 14:19:52,CLI001791,PROD000061,Ecommerce,1,996.49,0.089,996.49,88.69,907.8
PED0017008,2024-12-19 11:01:51,CLI001847,PROD000092,Ecommerce,2,685.48,0.054,1370.96,74.03,1296.93
PED0041059,2025-03-09 09:24:01,CLI001737,PROD000097,Ecommerce,1,416.71,0.013,416.71,5.42,411.29
PED0043721,2024-02-28 17:04:21,CLI000033,PROD000142,Ecommerce,1,1219.86,0.0,1219.86,0.0,1219.86
PED0016521,2025-03-24 17:59:04,CLI000878,PROD000049,Ecommerce,1,899.08,0.089,899.08,80.02,819.06
PED0026362,2024-10-05 03:02:26,CLI000327,PROD000043,Ecommerce,1,402.34,0.07,402.34,28.16,374.18
PED0009295,2023-03-03 19:12:36,CLI000866,PROD000064,Marketplace,2,835.05,0.169,1670.1,282.25,1387.85
PED0040846,2024-08-24 01:08:32,CLI001229,PROD000110,Ecommerce,2,383.24,0.035,766.48,26.83,739.65
PED0012610,2025-03-01 09:33:28,CLI001296,PROD000096,Ecommerce,1,1011.21,0.121,1011.21,122.36,888.85
PED0029200,2024-10-12 06:27:38,CLI000711,PROD000033,Loja Física,3,944.66,0.053,2833.98,150.2,2683.78
PED0012329,2024-08-12 19:57:50,CLI001101,PROD000059,Ecommerce,1,745.12,0.067,745.12,49.92,695.2
PED0013338,2024-06-13 19:49:19,CLI001686,PROD000146,Ecommerce,2,206.99,0.053,413.98,21.94,392.04
PED0021512,2024-07-20 08:18:58,CLI000687,PROD000053,Loja Física,2,25.61,0.011,51.22,0.56,50.66
PED0002915,2025-01-30 16:42:39,CLI000880,PROD000091,Ecommerce,2,709.22,0.017,1418.44,24.11,1394.33
PED0020641,2025-07-06 21:46:54,CLI000303,PROD000039,Ecommerce,1,72.79,0.059,72.79,4.29,68.5
PED0013036,2024-12-28 04:44:27,CLI001853,PROD000140,Marketplace,1,744.18,0.085,744.18,63.26,680.92
PED0002033,2024-03-16 18:21:36,CLI000931,PROD000147,Loja Física,1,853.38,0.025,853.38,21.33,832.05
PED0019737,2025-01-06 15:29:13,CLI001206,PROD000098,Ecommerce,3,698.49,0.0,2095.47,0.0,2095.47
PED0008596,2025-08-01 05:33:53,CLI001350,PROD000005,Ecommerce,1,720.32,0.048,720.32,34.58,685.74
PED0023517,2025-06-23 09:43:44,CLI001075,PROD000107,Ecommerce,1,1282.2,0.049,1282.2,62.83,1219.37
PED0022036,2024-09-07 17:41:28,CLI000249,PROD000047,Ecommerce,1,277.86,0.12,277.86,33.34,244.52
PED0025235,2023-11-15 06:22:01,CLI000407,PROD000048,Ecommerce,1,490.84,0.078,490.84,38.29,452.55
PED0026201,2025-04-04 17:13:58,CLI001855,PROD000112,Loja Física,1,637.49,0.0,637.49,0.0,637.49
PED0042328,2024-03-09 11:19:54,CLI001104,PROD000045,Ecommerce,1,198.82,0.034,198.82,6.76,192.06
PED0014643,2025-03-16 05:36:00,CLI000405,PROD000063,Ecommerce,1,232.71,0.036,232.71,8.38,224.33
PED0025866,2025-06-23 07:37:49,CLI000002,PROD000076,Loja Física,1,269.49,0.112,269.49,30.18,239.31
PED0035867,2024-12-07 16:13:00,CLI001383,PROD000001,Ecommerce,1,382.69,0.032,382.69,12.25,370.44
PED0006674,2025-08-02 17:28:43,CLI001681,PROD000147,Ecommerce,1,712.02,0.06,712.02,42.72,669.3
PED0010521,2025-03-06 10:47:05,CLI000983,PROD000011,Ecommerce,1,134.42,0.027,134.42,3.63,130.79
PED0027191,2023-06-27 07:33:44,CLI000540,PROD000134,Ecommerce,1,216.23,0.096,216.23,20.76,195.47
PED0023624,2024-12-16 22:37:56,CLI001189,PROD000075,Ecommerce,2,382.44,0.021,764.88,16.06,748.82
PED0026907,2025-07-11 20:35:13,CLI001882,PROD000129,Loja Física,1,907.96,0.12,907.96,108.96,799.0
PED0013693,2025-06-25 09:00:44,CLI000843,PROD000076,Ecommerce,2,294.5,0.047,589.0,27.68,561.32
PED0033383,2025-07-24 09:01:40,CLI000737,PROD000025,Ecommerce,1,625.97,0.145,625.97,90.77,535.2
PED0026730,2023-08-27 09:51:00,CLI000165,PROD000022,Ecommerce,1,458.4,0.059,458.4,27.05,431.35
PED0009958,2024-10-01 16:31:24,CLI000948,PROD000027,Ecommerce,1,1041.84,0.037,1041.84,38.55,1003.29
PED0042863,2024-11-29 18:05:22,CLI001653,PROD000147,Marketplace,1,806.81,0.061,806.81,49.22,757.59
PED0039344,2024-08-02 12:58:35,CLI001839,PROD000044,Ecommerce,1,939.71,0.036,939.71,33.83,905.88
PED0017033,2023-11-25 00:46:37,CLI000822,PROD000052,Ecommerce,2,226.64,0.069,453.28,31.28,422.0
PED0007894,2025-05-31 22:55:03,CLI001081,PROD000031,Loja Física,1,944.37,0.027,944.37,25.5,918.87
PED0036933,2024-10-20 18:03:34,CLI001030,PROD000069,Ecommerce,2,182.51,0.087,365.02,31.76,333.26
PED0019929,2023-11-03 18:26:54,CLI001317,PROD000011,Ecommerce,1,125.39,0.023,125.39,2.88,122.51
PED0025696,2024-07-21 11:11:54,CLI001612,PROD000038,Ecommerce,3,686.82,0.055,2060.46,113.33,1947.13
PED0039883,2023-06-21 11:39:52,CLI000592,PROD000031,Ecommerce,1,1041.71,0.055,1041.71,57.29,984.42
PED0032216,2025-06-23 03:13:44,CLI000855,PROD000074,Ecommerce,2,1201.12,0.097,2402.24,233.02,2169.22
PED0013864,2024-04-07 12:50:03,CLI001107,PROD000084,Loja Física,1,523.51,0.122,523.51,63.87,459.64
PED0003148,2023-09-17 16:06:40,CLI000188,PROD000129,Marketplace,2,1180.98,0.056,2361.96,132.27,2229.69
PED0003390,2024-12-21 20:56:45,CLI000326,PROD000015,Ecommerce,2,730.04,0.065,1460.08,94.91,1365.17
PED0009940,2024-10-09 11:54:22,CLI001098,PROD000089,Loja Física,1,614.97,0.03,614.97,18.45,596.52
PED0023900,2024-08-16 16:46:12,CLI001631,PROD000054,Ecommerce,1,863.35,0.03,863.35,25.9,837.45
PED0044259,2024-07-15 09:11:16,CLI000074,PROD000045,Loja Física,1,209.58,0.0,209.58,0.0,209.58
PED0008475,2024-09-08 12:14:17,CLI001904,PROD000072,Loja Física,2,894.23,0.091,1788.46,162.75,1625.71
PED0041123,2024-07-19 09:11:05,CLI001081,PROD000085,Ecommerce,1,889.06,0.058,889.06,51.57,837.49
PED0020004,2024-06-05 10:10:23,CLI000420,PROD000120,Marketplace,1,912.13,0.028,912.13,25.54,886.59
PED0040664,2025-06-24 14:03:41,CLI001708,PROD000027,Ecommerce,4,1172.49,0.0,4689.96,0.0,4689.96
PED0040996,2023-06-04 18:35:28,CLI000204,PROD000060,Marketplace,1,1347.81,0.084,1347.81,113.22,1234.59
PED0017241,2024-10-05 17:17:30,CLI000517,PROD000039,Marketplace,1,70.74,0.148,70.74,10.47,60.27
PED0042556,2025-02-09 13:58:54,CLI000183,PROD000037,Ecommerce,1,1067.66,0.02,1067.66,21.35,1046.31
PED0009131,2023-11-21 19:10:56,CLI001731,PROD000035,Marketplace,1,416.05,0.091,416.05,37.86,378.19
PED0035882,2025-04-18 19:23:56,CLI000255,PROD000119,Ecommerce,1,368.61,0.151,368.61,55.66,312.95
PED0020352,2025-03-09 16:52:11,CLI001910,PROD000122,Loja Física,1,148.8,0.108,148.8,16.07,132.73
PED0033649,2025-07-23 18:52:32,CLI001097,PROD000116,Ecommerce,1,1170.94,0.026,1170.94,30.44,1140.5
PED0005369,2024-08-15 04:01:36,CLI001120,PROD000080,Ecommerce,2,1168.58,0.135,2337.16,315.52,2021.64
PED0032323,2024-05-11 04:41:18,CLI000011,PROD000131,Loja Física,1,233.82,0.029,233.82,6.78,227.04
PED0021113,2025-06-05 16:31:09,CLI000320,PROD000123,Ecommerce,1,1006.16,0.07,1006.16,70.43,935.73
PED0025700,2025-04-19 18:19:35,CLI000472,PROD000007,Ecommerce,2,696.02,0.149,1392.04,207.41,1184.63
PED0023012,2024-09-17 10:46:43,CLI000065,PROD000064,Marketplace,1,802.76,0.063,802.76,50.57,752.19
PED0011845,2025-03-05 01:41:17,CLI000190,PROD000147,Ecommerce,1,732.28,0.083,732.28,60.78,671.5
PED0035107,2024-08-21 18:54:08,CLI000031,PROD000013,Marketplace,1,1208.47,0.051,1208.47,61.63,1146.84
PED0023938,2025-01-07 20:56:44,CLI001073,PROD000018,Loja Física,2,1216.51,0.0,2433.02,0.0,2433.02
PED0034037,2024-10-25 20:28:29,CLI001151,PROD000088,Marketplace,1,697.77,0.041,697.77,28.61,669.16
PED0007851,2024-02-28 05:44:17,CLI001644,PROD000003,Ecommerce,2,490.58,0.159,981.16,156.0,825.16
PED0044396,2025-04-22 05:21:57,CLI001152,PROD000067,Loja Física,2,211.95,0.0,423.9,0.0,423.9
PED0041114,2025-05-08 19:56:38,CLI000635,PROD000016,Ecommerce,2,497.79,0.057,995.58,56.75,938.83
PED0037230,2023-12-17 13:23:36,CLI000921,PROD000064,Marketplace,1,724.11,0.018,724.11,13.03,711.08
PED0021310,2024-12-27 20:24:23,CLI000222,PROD000046,Loja Física,1,229.63,0.12,229.63,27.56,202.07
PED0017670,2024-11-15 15:32:01,CLI001425,PROD000095,Marketplace,3,1088.71,0.056,3266.13,182.9,3083.23
PED0000949,2024-06-17 01:58:35,CLI001782,PROD000083,Loja Física,1,383.1,0.096,383.1,36.78,346.32
PED0043756,2025-04-29 09:22:48,CLI001424,PROD000027,Marketplace,4,1247.35,0.083,4989.4,414.12,4575.28
PED0032506,2025-02-10 18:43:43,CLI000224,PROD000097,Marketplace,1,313.9,0.034,313.9,10.67,303.23
PED0041429,2024-11-26 21:03:09,CLI000701,PROD000048,Ecommerce,2,623.86,0.055,1247.72,68.62,1179.1
PED0013322,2025-05-06 17:41:36,CLI001182,PROD000017,Marketplace,1,485.12,0.014,485.12,6.79,478.33
PED0015392,2025-04-15 19:40:47,CLI000484,PROD000114,Ecommerce,1,563.37,0.095,563.37,53.52,509.85
PED0029513,2023-07-22 15:28:44,CLI000169,PROD000139,Ecommerce,1,867.22,0.057,867.22,49.43,817.79
PED0011148,2024-09-12 11:02:33,CLI001127,PROD000089,Ecommerce,1,475.11,0.063,475.11,29.93,445.18
PED0038168,2023-11-21 14:52:14,CLI001731,PROD000128,Ecommerce,1,64.27,0.096,64.27,6.17,58.1
PED0007428,2023-04-28 07:10:26,CLI001741,PROD000132,Loja Física,1,1112.73,0.009,1112.73,10.01,1102.72
PED0037319,2024-10-06 16:03:17,CLI001117,PROD000128,Ecommerce,1,73.86,0.014,73.86,1.03,72.83
PED0041055,2024-10-23 07:28:12,CLI001801,PROD000101,Ecommerce,2,129.28,0.07,258.56,18.1,240.46
PED0022503,2024-11-11 01:06:57,CLI000817,PROD000118,Ecommerce,1,587.33,0.094,587.33,55.21,532.12
PED0041529,2025-06-20 11:38:14,CLI000754,PROD000130,Loja Física,1,736.17,0.072,736.17,53.0,683.17
PED0038659,2025-04-24 21:14:10,CLI001789,PROD000091,Ecommerce,2,660.06,0.0,1320.12,0.0,1320.12
PED0024091,2024-11-27 15:17:38,CLI000070,PROD000085,Marketplace,1,775.19,0.141,775.19,109.3,665.89
PED0027318,2024-12-20 08:21:10,CLI001477,PROD000135,Ecommerce,1,611.86,0.007,611.86,4.28,607.58
PED0014862,2024-10-27 00:06:06,CLI000621,PROD000134,Marketplace,1,187.9,0.105,187.9,19.73,168.17
PED0036337,2025-07-07 22:43:15,CLI001017,PROD000058,Ecommerce,1,1262.27,0.045,1262.27,56.8,1205.47
PED0029334,2024-11-20 14:03:29,CLI000349,PROD000101,Ecommerce,1,136.4,0.034,136.4,4.64,131.76
PED0031381,2023-03-30 13:36:47,CLI000906,PROD000032,Ecommerce,1,896.42,0.105,896.42,94.12,802.3
PED0033938,2024-02-20 12:11:14,CLI001693,PROD000061,Marketplace,2,865.98,0.055,1731.96,95.26,1636.7
PED0010896,2024-04-04 15:08:17,CLI001938,PROD000041,Ecommerce,2,438.07,0.038,876.14,33.29,842.85
PED0034777,2025-04-19 09:45:03,CLI001220,PROD000119,Loja Física,2,325.48,0.033,650.96,21.48,629.48
PED0040766,2023-04-26 22:59:53,CLI000866,PROD000098,Ecommerce,1,681.77,0.003,681.77,2.05,679.72
PED0035123,2024-10-17 11:00:07,CLI001779,PROD000076,Loja Física,1,358.59,0.133,358.59,47.69,310.9
PED0042446,2025-07-12 19:54:22,CLI000489,PROD000059,Ecommerce,1,684.6,0.145,684.6,99.27,585.33
PED0002046,2025-04-04 13:00:40,CLI000700,PROD000122,Loja Física,1,128.76,0.069,128.76,8.88,119.88
PED0007748,2025-05-10 10:12:03,CLI000244,PROD000030,Ecommerce,4,832.5,0.114,3330.0,379.62,2950.38
PED0004561,2024-10-26 18:08:46,CLI001024,PROD000045,Loja Física,1,184.83,0.0,184.83,0.0,184.83
PED0031361,2025-05-09 01:12:25,CLI000099,PROD000109,Ecommerce,1,1089.35,0.02,1089.35,21.79,1067.56
PED0040882,2025-02-27 12:33:16,CLI001444,PROD000135,Marketplace,1,614.76,0.0,614.76,0.0,614.76
PED0041025,2024-09-09 09:36:29,CLI000512,PROD000053,Ecommerce,3,25.76,0.109,77.28,8.42,68.86
PED0028653,2025-07-28 17:04:24,CLI000169,PROD000086,Marketplace,3,765.0,0.01,2295.0,22.95,2272.05
PED0032510,2025-04-25 01:54:10,CLI000580,PROD000111,Ecommerce,1,108.32,0.107,108.32,11.59,96.73
PED0040595,2024-04-22 16:00:51,CLI001537,PROD000016,Ecommerce,1,516.27,0.0,516.27,0.0,516.27
PED0034012,2025-02-21 18:38:36,CLI000980,PROD000148,Loja Física,1,595.15,0.039,595.15,23.21,571.94
PED0014557,2025-04-19 13:50:05,CLI000418,PROD000089,Ecommerce,1,622.6,0.023,622.6,14.32,608.28
PED0033860,2025-03-03 08:01:33,CLI001120,PROD000010,Ecommerce,1,71.75,0.014,71.75,1.0,70.75
PED0021225,2024-06-26 12:36:42,CLI000029,PROD000013,Loja Física,1,1304.0,0.064,1304.0,83.46,1220.54
PED0009799,2025-02-10 19:44:20,CLI000658,PROD000088,Marketplace,2,802.93,0.146,1605.86,234.46,1371.4
PED0039458,2023-08-29 11:19:47,CLI001857,PROD000091,Ecommerce,1,709.26,0.066,709.26,46.81,662.45
PED0036639,2024-10-31 19:39:38,CLI001869,PROD000084,Ecommerce,2,474.86,0.094,949.72,89.27,860.45
PED0025270,2025-01-26 11:05:14,CLI000505,PROD000015,Loja Física,1,690.57,0.069,690.57,47.65,642.92
PED0028979,2025-08-07 14:19:01,CLI001064,PROD000129,Marketplace,1,946.62,0.086,946.62,81.41,865.21
PED0035372,2025-05-07 02:49:28,CLI000411,PROD000042,Ecommerce,1,236.21,0.051,236.21,12.05,224.16
PED0035591,2024-04-06 23:37:49,CLI001974,PROD000140,Ecommerce,4,746.67,0.144,2986.68,430.08,2556.6
PED0030050,2024-04-15 06:59:10,CLI001888,PROD000037,Loja Física,2,1216.39,0.033,2432.78,80.28,2352.5
PED0019692,2025-08-09 16:06:17,CLI000959,PROD000051,Ecommerce,1,498.25,0.103,498.25,51.32,446.93
PED0033217,2024-01-11 06:13:33,CLI001394,PROD000090,Ecommerce,1,1011.95,0.134,1011.95,135.6,876.35
PED0038228,2025-02-23 18:47:11,CLI000491,PROD000079,Ecommerce,2,1090.99,0.02,2181.98,43.64,2138.34
PED0014348,2025-03-18 03:44:46,CLI001608,PROD000113,Ecommerce,2,800.61,0.03,1601.22,48.04,1553.18
PED0019908,2025-07-10 11:19:18,CLI000956,PROD000018,Ecommerce,1,1109.56,0.157,1109.56,174.2,935.36
PED0008075,2024-05-30 23:02:58,CLI000366,PROD000083,Loja Física,3,440.72,0.095,1322.16,125.61,1196.55
PED0044350,2025-05-01 05:49:46,CLI000550,PROD000013,Ecommerce,4,1265.33,0.118,5061.32,597.24,4464.08
PED0015841,2025-08-08 09:16:07,CLI001811,PROD000078,Loja Física,1,339.66,0.025,339.66,8.49,331.17
PED0025699,2024-05-05 09:12:06,CLI001251,PROD000144,Marketplace,1,1107.47,0.067,1107.47,74.2,1033.27
PED0006249,2025-02-07 10:17:15,CLI000899,PROD000061,Loja Física,1,1066.34,0.024,1066.34,25.59,1040.75
PED0017188,2024-07-02 18:45:03,CLI000842,PROD000109,Ecommerce,1,965.47,0.108,965.47,104.27,861.2
PED0009930,2025-06-18 17:01:20,CLI001615,PROD000032,Ecommerce,1,958.51,0.063,958.51,60.39,898.12
PED0004918,2025-01-10 19:31:17,CLI001835,PROD000014,Marketplace,2,1076.04,0.094,2152.08,202.3,1949.78
PED0030434,2024-10-04 13:35:26,CLI001342,PROD000110,Ecommerce,2,392.36,0.154,784.72,120.85,663.87
PED0002959,2024-12-29 18:02:22,CLI000967,PROD000112,Loja Física,1,589.69,0.001,589.69,0.59,589.1
PED0013796,2025-02-24 15:40:56,CLI000614,PROD000044,Ecommerce,1,894.3,0.155,894.3,138.62,755.68
PED0034514,2025-05-17 16:32:20,CLI001499,PROD000097,Loja Física,1,355.93,0.021,355.93,7.47,348.46
PED0024735,2025-07-23 11:31:18,CLI001407,PROD000013,Marketplace,1,1187.65,0.114,1187.65,135.39,1052.26
PED0011924,2024-01-11 18:02:46,CLI000335,PROD000100,Marketplace,1,215.88,0.11,215.88,23.75,192.13
PED0022087,2025-07-12 10:21:41,CLI001867,PROD000121,Ecommerce,1,811.04,0.002,811.04,1.62,809.42
PED0018228,2025-03-25 16:17:29,CLI001100,PROD000025,Ecommerce,3,562.01,0.003,1686.03,5.06,1680.97
PED0038251,2025-01-05 15:23:34,CLI001440,PROD000076,Ecommerce,1,337.68,0.058,337.68,19.59,318.09
PED0016337,2025-02-14 19:15:40,CLI001367,PROD000086,Ecommerce,2,804.25,0.043,1608.5,69.17,1539.33
PED0013411,2024-12-07 17:43:40,CLI001239,PROD000109,Ecommerce,1,1064.95,0.115,1064.95,122.47,942.48
PED0015580,2025-03-07 18:47:22,CLI000379,PROD000126,Ecommerce,2,515.29,0.054,1030.58,55.65,974.93
PED0043680,2025-04-08 17:58:17,CLI000800,PROD000142,Ecommerce,4,1247.35,0.092,4989.4,459.02,4530.38
PED0013924,2023-03-26 18:46:32,CLI000582,PROD000127,Ecommerce,1,1037.82,0.08,1037.82,83.03,954.79
PED0015117,2024-09-30 09:47:17,CLI000367,PROD000104,Marketplace,2,437.14,0.0,874.28,0.0,874.28
PED0031646,2024-03-11 18:36:47,CLI001195,PROD000063,Ecommerce,1,239.22,0.066,239.22,15.79,223.43
PED0035715,2024-12-01 11:56:41,CLI000892,PROD000069,Marketplace,3,185.75,0.062,557.25,34.55,522.7
PED0011089,2025-05-15 12:13:53,CLI000766,PROD000048,Loja Física,1,487.1,0.031,487.1,15.1,472.0
PED0038661,2025-04-05 10:57:12,CLI000844,PROD000117,Ecommerce,1,824.04,0.136,824.04,112.07,711.97
PED0032169,2023-12-12 07:08:07,CLI000028,PROD000108,Ecommerce,4,423.0,0.127,1692.0,214.88,1477.12
PED0041391,2024-10-15 09:08:09,CLI001743,PROD000089,Marketplace,1,604.28,0.022,604.28,13.29,590.99
PED0034115,2023-07-23 09:24:58,CLI000348,PROD000133,Ecommerce,1,313.8,0.019,313.8,5.96,307.84
PED0026339,2025-05-22 11:23:38,CLI001106,PROD000067,Ecommerce,3,245.57,0.055,736.71,40.52,696.19
PED0009220,2024-07-06 19:58:30,CLI001649,PROD000030,Marketplace,1,730.95,0.063,730.95,46.05,684.9
PED0035891,2024-08-06 09:20:35,CLI000708,PROD000059,Ecommerce,1,664.63,0.0,664.63,0.0,664.63
PED0043622,2025-03-14 16:24:46,CLI000979,PROD000038,Ecommerce,3,673.97,0.023,2021.91,46.5,1975.41
PED0025262,2024-06-10 17:25:06,CLI000746,PROD000089,Loja Física,1,581.35,0.004,581.35,2.33,579.02
PED0005291,2025-04-13 20:19:57,CLI000591,PROD000056,Marketplace,1,375.39,0.015,375.39,5.63,369.76
PED0001870,2024-08-22 14:27:07,CLI001765,PROD000025,Ecommerce,2,720.99,0.025,1441.98,36.05,1405.93
PED0025003,2024-11-18 22:41:03,CLI000374,PROD000087,Marketplace,1,942.53,0.096,942.53,90.48,852.05
PED0022041,2023-12-23 19:28:49,CLI001161,PROD000051,Ecommerce,2,634.96,0.154,1269.92,195.57,1074.35
PED0007995,2024-08-29 20:08:19,CLI001483,PROD000077,Ecommerce,1,770.85,0.116,770.85,89.42,681.43
PED0018521,2024-06-01 13:31:11,CLI000493,PROD000054,Ecommerce,2,850.32,0.109,1700.64,185.37,1515.27
PED0040906,2024-11-12 05:22:44,CLI000069,PROD000101,Ecommerce,1,134.88,0.097,134.88,13.08,121.8
PED0010419,2025-04-28 18:54:14,CLI001191,PROD000018,Ecommerce,2,1175.5,0.0,2351.0,0.0,2351.0
PED0031911,2024-10-08 19:00:10,CLI001986,PROD000101,Ecommerce,3,129.21,0.121,387.63,46.9,340.73
PED0006667,2024-05-01 19:44:58,CLI000770,PROD000034,Loja Física,2,1087.43,0.112,2174.86,243.58,1931.28
PED0040025,2024-10-22 06:31:36,CLI000346,PROD000013,Ecommerce,1,1304.47,0.09,1304.47,117.4,1187.07
PED0016633,2023-06-30 11:02:09,CLI000681,PROD000025,Marketplace,1,653.5,0.097,653.5,63.39,590.11
PED0015711,2023-11-25 14:10:45,CLI001357,PROD000018,Loja Física,1,1019.3,0.055,1019.3,56.06,963.24
PED0008207,2024-04-22 11:39:13,CLI001981,PROD000130,Marketplace,1,733.4,0.013,733.4,9.53,723.87
PED0027159,2023-07-21 18:31:59,CLI000176,PROD000051,Ecommerce,1,549.39,0.088,549.39,48.35,501.04
PED0025747,2024-07-10 20:37:17,CLI001158,PROD000014,Marketplace,1,915.11,0.038,915.11,34.77,880.34
PED0018473,2025-02-08 23:40:10,CLI001702,PROD000131,Ecommerce,1,201.64,0.132,201.64,26.62,175.02
PED0001747,2025-04-24 19:57:25,CLI000164,PROD000134,Marketplace,5,217.63,0.013,1088.15,14.15,1074.0
PED0042770,2025-06-21 17:50:54,CLI000517,PROD000047,Ecommerce,1,352.46,0.029,352.46,10.22,342.24
PED0021770,2024-12-18 13:03:40,CLI000457,PROD000068,Ecommerce,2,590.78,0.122,1181.56,144.15,1037.41
PED0026303,2025-04-29 13:08:30,CLI000609,PROD000012,Ecommerce,1,717.09,0.123,717.09,88.2,628.89
PED0020749,2025-04-05 20:25:42,CLI000951,PROD000109,Marketplace,2,1038.5,0.125,2077.0,259.62,1817.38
PED0011444,2025-05-11 15:49:55,CLI000176,PROD000075,Ecommerce,1,355.4,0.053,355.4,18.84,336.56
PED0015656,2024-08-11 06:25:08,CLI001217,PROD000137,Ecommerce,1,1224.35,0.015,1224.35,18.37,1205.98
PED0035583,2025-04-03 21:34:25,CLI001705,PROD000070,Ecommerce,2,167.86,0.038,335.72,12.76,322.96
PED0036415,2025-01-01 00:42:59,CLI000430,PROD000025,Ecommerce,2,620.19,0.085,1240.38,105.43,1134.95
PED0017214,2025-06-05 17:18:41,CLI001921,PROD000055,Marketplace,1,964.21,0.057,964.21,54.96,909.25
PED0012201,2025-05-08 22:32:31,CLI001125,PROD000136,Ecommerce,3,169.37,0.046,508.11,23.37,484.74
PED0009895,2024-12-08 17:29:49,CLI000214,PROD000065,Loja Física,1,484.25,0.09,484.25,43.58,440.67
PED0001177,2023-07-12 19:22:50,CLI001938,PROD000020,Ecommerce,2,1050.38,0.0,2100.76,0.0,2100.76
PED0027553,2024-12-05 16:40:19,CLI001430,PROD000002,Ecommerce,1,391.04,0.032,391.04,12.51,378.53
PED0033927,2024-10-27 09:29:01,CLI000482,PROD000041,Ecommerce,2,452.6,0.033,905.2,29.87,875.33
PED0026250,2025-03-16 13:54:26,CLI000723,PROD000054,Ecommerce,2,778.82,0.093,1557.64,144.86,1412.78
PED0022439,2024-07-14 18:10:25,CLI000790,PROD000080,Marketplace,1,1168.55,0.064,1168.55,74.79,1093.76
PED0023442,2025-03-12 11:55:07,CLI000207,PROD000070,Marketplace,2,181.61,0.127,363.22,46.13,317.09
PED0009532,2025-03-07 17:07:24,CLI001058,PROD000133,Ecommerce,3,356.98,0.091,1070.94,97.46,973.48
PED0020866,2024-07-19 02:27:55,CLI000995,PROD000035,Ecommerce,3,406.5,0.089,1219.5,108.54,1110.96
PED0006135,2025-01-18 03:56:14,CLI001059,PROD000071,Ecommerce,2,853.42,0.009,1706.84,15.36,1691.48
PED0004849,2024-06-27 01:51:20,CLI000488,PROD000083,Marketplace,5,449.18,0.177,2245.9,397.52,1848.38
PED0027989,2024-12-12 11:17:30,CLI000624,PROD000033,Ecommerce,1,822.27,0.026,822.27,21.38,800.89
PED0036877,2024-02-03 15:45:10,CLI000571,PROD000096,Ecommerce,1,986.06,0.119,986.06,117.34,868.72
PED0037178,2024-03-25 11:24:26,CLI000857,PROD000015,Loja Física,2,702.01,0.079,1404.02,110.92,1293.1
